fips,StateName,StatePolicy,Mandate,StateWide,PublicMaskLevel,DateEnacted,DateExpiry,DateEased,DateEnded,DateReexpanded1,DateReeased1,PolicyCodingNotes,PolicySource,LastUpdated,LastUpdatedNotes
19,Iowa,OtherBusinessClose,1,1,,20200327,20201019,20200501,,,,"Closes non-essential retail stores (e.g., bookstores, clothing stores, cosmic stores). Expands types of retail closures on 20200406 https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.04.06.pdf, allows for easing of restrictions on malls, retail stores, etc on 20200501 https://www.homelandsecurity.iowa.gov/documents/disasters/proclamations/2020/PROC_2020_44_COVID-19_April27.pdf Capacity restrictions ended on 20200612: https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.06.25.pdf Extended to 20200824 https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.07.24%20%282%29.pdf Extended to 20201019 https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Disaster%20Proclamation%20-%202020.09.18.pdf",https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.03.26.pdf,20201007,"Updated PolicyNotes, Removed DateEnded and added DateExpiry"
19,Iowa,SchoolClose,1,1,,20200403,20200618,,20200601,,,Closes all public and nonpublic schools. Extended to the end of the academic year on 20200427 https://www.homelandsecurity.iowa.gov/documents/disasters/proclamations/2020/PROC_2020_44_COVID-19_April27.pdf  Ended on 20200601 https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.05.26%20%281%29.pdf,https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Disaster%20Proclamation%20-%202020.04.02.pdf,20200826,"Updated DateExpiry and DateEnded, removed DateEased, and PolicyCodingNotes"
19,Iowa,GathRestrict,1,1,,20200515,20200601,20200601,,,,"Continues gathering restriction of more than 10 on social, community, recreational, leisure, and sporting gatherings and events. Expressly excludes spiritual and religious gatherings under this section, though says wedding receptions of more than 10 people are considered social gatherings that are prohibited (more than 10 can attend the ceremony)",https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.05.13.pdf,20200808,
19,Iowa,GathRestrict,1,1,,20200601,20201019,,,,,"No longer prohibits large gatherings of any kind, but social distancing must be in place. Clarifies that the following are all permitted: social, community, recreational, leisure, or sporting gathering or event, including but not limited to a parade, festival, farmers market, auction, convention, or fundraiser, Non school sporting and recreational events, Spiritual and religious gatherings. No numerical rule in place.",https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.07.24%20%282%29.pdf,20200928,Updated DateExpiry to 20201019
20,Kansas,EmergDec,1,1,,20200312,20201016,,,,,Extended to at least 20201016: https://governor.kansas.gov/wp-content/uploads/2020/09/EO-20-64-Executed.pdf,https://governor.kansas.gov/governor-issues-emergency-declaration-for-covid-19/,20200913,Updated DateExpiry to 20201016 and PolicyCodingNotes
20,Kansas,GathRestrict,1,1,,20200317,20200501,,,,,"Funerals, religious gatherings, governments exemptions. Otherwise, gathering restrictions on no more than 50 people",https://governor.kansas.gov/wp-content/uploads/2020/03/20-04-Executed.pdf,20200805,Updated PolicyCodingNotes
20,Kansas,SchoolClose,1,1,,20200317,,20200518,20200526,,,"Closing all public and private K-12 schools. Eases restrictions starting on 20200518, allowing for a maximum of 10 people to gather for in-person services in schools. Ended on 2020526 https://governor.kansas.gov/wp-content/uploads/2020/05/2020-05-26-Proclamation.pdf",https://governor.kansas.gov/wp-content/uploads/2020/03/EO-20-07-Executed.pdf,20200709,Updated DateEnded to 20200526
20,Kansas,Quarantine,1,1,,20200323,,,20200526,20200608,,"People traveling from places with widespread community transmission must quarantine for 14 days, no expiry provided. Ended on 20200526 https://governor.kansas.gov/wp-content/uploads/2020/05/2020-05-26-Proclamation.pdf and reexpanded on 20200608 https://governor.kansas.gov/governor-laura-kelly-recommends-communities-move-into-phase-3-of-ad-astra-plan/",https://khap2.kdhe.state.ks.us/NewsRelease/PDFs/3-23-2020%20Updates.pdf,20200709,Updated DateEnded to 20200526 and Date Reexpanded to 20200608
20,Kansas,GathRestrict,1,1,,20200325,,,,,,Expands restriction on gatherings to no more than 10,https://governor.kansas.gov/wp-content/uploads/2020/03/EO-20-14-Executed.pdf,20200808,Removed DateEased and DateEnded
20,Kansas,BarRestrict,1,1,,20200330,,,20200526,,,"Only takeout and delivery services are declared as essential functions under Executive Order 20-16, KEFF 400.6.b.  Eased on 20200504, ended on 20200526 https://governor.kansas.gov/wp-content/uploads/2020/05/2020-05-26-Proclamation.pdf",https://governor.kansas.gov/wp-content/uploads/2020/03/EO20-16.pdf,20200710,
20,Kansas,OtherBusinessClose,1,1,,20200330,,20200504,20200526,,,Establishment of the Kansas Essential Functional Framework (KEFF) by default closed at least some non-essential businesses by their exclusion from this list. Ended on 20200526 https://governor.kansas.gov/wp-content/uploads/2020/05/2020-05-26-Proclamation.pdf ,https://governor.kansas.gov/wp-content/uploads/2020/03/EO20-16.pdf,20200709,Updated DateEnded to 20200526
20,Kansas,RestaurantRestrict,1,1,,20200330,,20200504,20200526,,,"Only takeout and delivery services are declared as essential functions under Executive Order 20-16, KEFF 400.6.b.. Eased on 20200504 https://governor.kansas.gov/wp-content/uploads/2020/04/EO-20-29-Implementing-Phase-One-of-Ad-Astra-Plan.pdf, ended on 20200526 https://governor.kansas.gov/wp-content/uploads/2020/05/2020-05-26-Proclamation.pdf",https://governor.kansas.gov/wp-content/uploads/2020/03/EO20-16.pdf,20200710,
20,Kansas,StayAtHome,1,1,,20200330,20200504,,20200504,,,"(quote) all individuals within the state of Kansas are directed to stay in their homes or residences unless performing an essential activity (quote). Stay at home ended for all individuals, recommendation now occurring for high-risk individuals",https://governor.kansas.gov/wp-content/uploads/2020/03/EO20-16.pdf,20200918,Updated DateExpiry to 20200504
20,Kansas,GathRestrict,1,1,,20200408,,20200522,,,,"Gathering restriction on 10 person gatherings is expanded to include religious gatherings on 20200407 with an enact date of 20200408, legislature struck down, case heard by Supreme Court, which decides in favor of governors order: inclusion of religious gatherings in restriction allowed. (quote) the number of people conducting the service may exceed ten (quote) - see Sec. 1C. Eased on 20200522 with Ad Astra Phase 2: https://governor.kansas.gov/wp-content/uploads/2020/05/EO-20-34-Implementing-Phase-2-Executed.pdf",https://governor.kansas.gov/wp-content/uploads/2020/04/20-18-Executed.pdf,20200808,
20,Kansas,PublicMask,0,1,0,20200504,,,,,,Masks are strongly encouraged in public settings. Extended on 20200608.,https://governor.kansas.gov/wp-content/uploads/2020/03/EO20-16.pdf,20200713,Removed DateEnded and DateReexpanded
20,Kansas,GathRestrict,1,1,,20200522,,,20200526,,,"Mass gatherings of no more than 15 individuals allowed. Phase 2 of Ad Astra now formally implemented, but is now different from what had been planned. Ended on 20200526 when Ad Astra became a guideline for counties: https://governor.kansas.gov/wp-content/uploads/2020/05/2020-05-26-Proclamation.pdf",https://governor.kansas.gov/wp-content/uploads/2020/05/EO-20-34-Implementing-Phase-2-Executed.pdf,20200808,
21,Kentucky,EmergDec,1,1,,20200306,,,,,,,https://governor.ky.gov/attachments/20200306_Executive-Order_2020-215.pdf,20200324,
21,Kentucky,SchoolClose,0,1,,20200316,20200928,,,,,"Requested superintendents to close schools, but did not mandate. Not coded as school closure (i.e., no date ascribed yet), no mandate but gov recommends extension to 20200501 on 20200402. Gov recommends schools to wait to open until Sept 28 2020 https://kentucky.gov/Pages/Activity-stream.aspx?n=GovernorBeshear&prId=301. Recommendation to keep schools closed has been continuously extended.",https://kentucky.gov/Pages/Activity-stream.aspx?n=GovernorBeshear&prId=99,20200819,Updated PolicyCodingNotes and DateExpiry
21,Kentucky,BarRestrict,1,1,,20200316,,20200629,,20200728,20200811,"Limited operations required (carry-out, delivery, drive thru only): bars. Bars are allowed to resume in-person services under health and safety requirements on 20200629  https://govsite-assets.s3.amazonaws.com/FdYgPMSpRzG2iJHfbOle_6-29-2020%20CHFS%20Order%20-%20June%2029%20Healthy%20at%20Work%20Reopening.pdf For two weeks on starting 20200728, all bars must cease in-person operations for onsite consumption: https://governor.ky.gov/attachments/20200728_CHFS-Order.pdf  Bars may resume in-person operations for onsite consumption effective August 11, 2010. Bars must limit in-person services indoors to 50 pct of capacity: https://govsite-assets.s3.amazonaws.com/djRonZRbOeEIqGET6XBA_8-11-2020%20CHFS%20Order%20re%20Bars%20and%20Restaurants.pdf",https://governor.ky.gov/attachments/20200316_Order_Restaurant-Closure.pdf,20200816,Added DateReeased1
21,Kentucky,RestaurantRestrict,1,1,,20200316,,20200522,,20200728,20200811,"Limited operations required (carry-out, delivery, drive thru only): restaurants. Restaurants are allowed to resume in-person services under health and safety requirements on 20200522 https://govsite-assets.s3.amazonaws.com/s1l356ZwRf6ZDTmKJBQo_5-22-2020,%20CHFS%20Order%20-%20Restaurants%20and%20Public-Facing%20Businesses.pdf Starting on 20200728, restaurants must reduce indoor services to 25 pct capacity (was previously 50 pct): https://govsite-assets.s3.amazonaws.com/GlXFnrapT8Wp96HaFGBf_2020-7-27%20-%20Healthy%20At%20Work%20Reqs%20-%20Restaurants%20-%20Down%20to%2025-%20capacity%20-%20Final%20Version%204.0.pdf Effective on 20200811, restaurants must limit in-person services indoors to 50 pct of capacity (up from 25 pct). Outdoor in-person services at restaurants are (quote) remain limited only by the ability to provide proper social distancing. (quote) https://govsite-assets.s3.amazonaws.com/djRonZRbOeEIqGET6XBA_8-11-2020%20CHFS%20Order%20re%20Bars%20and%20Restaurants.pdf",https://governor.ky.gov/attachments/20200316_Order_Restaurant-Closure.pdf,20200816,Added DateReeased1
21,Kentucky,OtherBusinessClose,1,1,,20200318,,20200525,,,,"Closure required: entertainment, hospitality and recreational facilities, community and recreation centers, gyms and exercise facilities, hair salons, nail salons, spas, concert venues, theaters, and sporting event facilities. Eased restrictions on close contact personal care services starting on 20200525 https://govsite-assets.s3.amazonaws.com/RPrsUnlyQzql2yUygXmc_CHFS%20Order%20-%20Public-Facing%20Businesses.pdf",https://governor.ky.gov/attachments/20200317_Order_Public-Facing-Businesses.pdf,20200523,Updated DateEased to 20200525
21,Kentucky,GathRestrict,1,1,,20200319,,,,,,"Bans mass gatherings, does not clearly define mass gathering.",https://governor.ky.gov/attachments/20200319_Order_Mass-Gatherings.pdf,20200808,Removed DateEased
21,Kentucky,OtherBusinessClose,1,1,,20200323,,20200520,,,,"All in-person retail businesses that aren't life-sustaining to close at 8:00 pm on 20200323. These include entertainment, sporting goods, clothing, shoe, jewelry and furniture stores, florists, bookstores and auto dealers",https://governor.ky.gov/attachments/20200322_Executive-Order_2020-246_Retail.pdf,20200523,Updated DateEased to 20200520
21,Kentucky,NEBusinessClose,1,1,,20200326,,20200511,,,,"(quote) Only life-sustaining businesses may remain open (quote). Easing to begin on May 11 of manufacturing, professional services, pet grooming https://kentucky.gov/Pages/Activity-stream.aspx?n=GovernorBeshear&prId=148",https://governor.ky.gov/attachments/20200325_Executive-Order_2020-257_Healthy-at-Home.pdf,20200511,Updated DateEased to 20200511
21,Kentucky,StayAtHome,0,1,,20200326,,,,,,"No formal stay-at-home order issued yet, coding as 0 as Mandate for now. NEBusinessClose includes the following (quote) I am now issuing this Order to take additional steps to encourage Kentuckians to remain Healthy at Home, and to do everything in their power to stop the spread of disease. This Order should be construed broadly to prohibit in-person work that is not necessary to protect or sustain life. (quote) -- this fundamentally differs from language for Michigan StayAtHome (quote) This order must be construed broadly to prohibit in-person work that is not necessary to sustain or protect life (quote)",https://kentucky.gov/Pages/Activity-stream.aspx?n=GovernorBeshear&prId=105,20200330,"Coded as 0 for Mandate (only recommendation at present), included date"
21,Kentucky,Quarantine,1,1,,20200330,,,20200522,,,"Residents are instructed not to travel outside of state, and must self-quarantine for 14 days upon return. In effect till emergency declaration expires.",https://governor.ky.gov/attachments/20200330_Executive-Order_2020-258_Out-of-State-Travel.pdf,20200523,"Removed DateEased, added DateEnded of 20200522"
21,Kentucky,TravelRestrictExit,1,1,,20200330,,,20200506,,,"Residents are instructed not to travel outside of state except for essential business, and must self-quarantine for 14 days upon return. In effect till emergency declaration expires.",https://governor.ky.gov/attachments/20200330_Executive-Order_2020-258_Out-of-State-Travel.pdf,20200523,Added DateEnded to 20200506
21,Kentucky,PublicMask,0,1,0,20200404,,,,,,"From Governor website on 20200404: ?In an added measure, Gov. Beshear said Kentucky is adopting on a voluntary basis the new guidance from the U.S. Centers for Disease Control and Prevention (CDC) recommending that people wear cloth masks in some situations. Gov. Beshear also stressed that wearing a cloth mask is a measure to be added to social distancing, not to replace it",https://governor.ky.gov/covid19,20200516,
21,Kentucky,TravelRestrictEntry,1,1,,20200506,,,20200522,,,"Persons who have tested positive for COVID19, are presumptively diagnosed, or are exhibiting symptoms shall not enter the Commonwealth of Kentucky",https://governor.ky.gov/attachments/20200506_Executive-Order_2020-315_Travel.pdf,20200523,Added DateEnded to 20200522
21,Kentucky,GathRestrict,1,1,,20200522,,20200629,,,,"Allows gatherings up to 10 people at a time, exempting places of worship (recommended to have 33 pct capacity maximum, but no numeric limits on gatherings) ",https://govsite-assets.s3.amazonaws.com/g92cg1QISZiIbF4QwHDj_Executive%20Order%20and%20CHFS%20Order_May.pdf,20200803,Updated entry to new gathering system and added numeric variables
21,Kentucky,GathRestrict,1,1,,20200629,,,,,,"Allows gatherings up to 50 people at a time, easing the previous gathering restrictions.Starting June 10, places of worship were permitted to resume in-person services up to 50 pct of capacity, which excludes them from the 50 person gathering restriction (also the May 9 order clearly exempts places of worship from these gathering restrictions): https://govsite-assets.s3.amazonaws.com/r00brFxTl2TJkofBUZUh_Healthy%20at%20Work%20Reqs%20-%20Places%20of%20Worship%20-%20Final%20Version%202.0%20Final.pdf",https://govsite-assets.s3.amazonaws.com/FdYgPMSpRzG2iJHfbOle_6-29-2020%20CHFS%20Order%20-%20June%2029%20Healthy%20at%20Work%20Reopening.pdf,20200808,Removed numeric limits from religious gathering variables
